 5.14800000e-08  9.98675536e+02  5.14800000e-08  1.32446419e+00  5.14800000e-08  5.14318534e-02 
 5.19800000e-08  9.98649695e+02  5.19800000e-08  1.35030477e+00  5.19800000e-08  5.19304640e-02 
 5.24800000e-08  9.98623605e+02  5.24800000e-08  1.37639465e+00  5.24800000e-08  5.24290481e-02 
 5.29800000e-08  9.98597266e+02  5.29800000e-08  1.40273381e+00  5.29800000e-08  5.29276056e-02 
 5.34800000e-08  9.98570678e+02  5.34800000e-08  1.42932225e+00  5.34800000e-08  5.34261361e-02 
 5.39800000e-08  9.98543840e+02  5.39800000e-08  1.45615994e+00  5.39800000e-08  5.39246393e-02 
 5.44800000e-08  9.98516753e+02  5.44800000e-08  1.48324688e+00  5.44800000e-08  5.44231151e-02 
 5.49800000e-08  9.98489417e+02  5.49800000e-08  1.51058305e+00  5.49800000e-08  5.49215632e-02 
 5.54800000e-08  9.98461832e+02  5.54800000e-08  1.53816844e+00  5.54800000e-08  5.54199834e-02 
 5.59800000e-08  9.98433997e+02  5.59800000e-08  1.56600303e+00  5.59800000e-08  5.59183753e-02 
 5.64800000e-08  9.98405913e+02  5.64800000e-08  1.59408680e+00  5.64800000e-08  5.64167387e-02 
 5.69800000e-08  9.98377580e+02  5.69800000e-08  1.62241976e+00  5.69800000e-08  5.69150735e-02 
 5.74800000e-08  9.98348998e+02  5.74800000e-08  1.65100187e+00  5.74800000e-08  5.74133793e-02 
 5.79800000e-08  9.98320167e+02  5.79800000e-08  1.67983313e+00  5.79800000e-08  5.79116559e-02 
 5.84800000e-08  9.98291086e+02  5.84800000e-08  1.70891352e+00  5.84800000e-08  5.84099031e-02 
 5.89800000e-08  9.98261757e+02  5.89800000e-08  1.73824302e+00  5.89800000e-08  5.89081205e-02 
 5.94800000e-08  9.98232178e+02  5.94800000e-08  1.76782163e+00  5.94800000e-08  5.94063080e-02 
 5.99800000e-08  9.98202351e+02  5.99800000e-08  1.79764932e+00  5.99800000e-08  5.99044653e-02 
 6.04800000e-08  9.98172274e+02  6.04800000e-08  1.82772609e+00  6.04800000e-08  6.04025921e-02 
 6.09800000e-08  9.98141948e+02  6.09800000e-08  1.85805191e+00  6.09800000e-08  6.09006883e-02 
 6.14800000e-08  9.98111373e+02  6.14800000e-08  1.88862677e+00  6.14800000e-08  6.13987534e-02 
 6.19800000e-08  9.98080549e+02  6.19800000e-08  1.91945065e+00  6.19800000e-08  6.18967874e-02 
 6.24800000e-08  9.98049476e+02  6.24800000e-08  1.95052355e+00  6.24800000e-08  6.23947900e-02 
 6.29800000e-08  9.98018155e+02  6.29800000e-08  1.98184544e+00  6.29800000e-08  6.28927608e-02 
 6.34800000e-08  9.97986584e+02  6.34800000e-08  2.01341630e+00  6.34800000e-08  6.33906997e-02 
 6.39800000e-08  9.97954764e+02  6.39800000e-08  2.04523613e+00  6.39800000e-08  6.38886065e-02 
 6.44800000e-08  9.97922695e+02  6.44800000e-08  2.07730490e+00  6.44800000e-08  6.43864807e-02 
 6.49800000e-08  9.97890377e+02  6.49800000e-08  2.10962260e+00  6.49800000e-08  6.48843223e-02 
 6.54800000e-08  9.97857811e+02  6.54800000e-08  2.14218921e+00  6.54800000e-08  6.53821309e-02 
 6.59800000e-08  9.97824995e+02  6.59800000e-08  2.17500472e+00  6.59800000e-08  6.58799064e-02 
 6.64800000e-08  9.97791931e+02  6.64800000e-08  2.20806911e+00  6.64800000e-08  6.63776484e-02 
